"rets" "tips" "level" "tree_child" "tree_based" "fu_stable" "normal" "gen_no" "degen_no" "neu_no" "recon" "row_row"
"3898" 27 92 27 TRUE TRUE TRUE TRUE 27 0 0 FALSE 61
"3899" 1 22 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3900" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3901" 44 131 44 TRUE TRUE TRUE TRUE 44 0 0 FALSE 61
"3902" 11 55 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"3903" 55 156 55 TRUE TRUE TRUE TRUE 55 0 0 FALSE 61
"3904" 19 76 18 TRUE TRUE TRUE TRUE 19 0 0 FALSE 61
"3905" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3906" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3907" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3908" 1 25 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3909" 11 55 10 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"3910" 12 63 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"3911" 2 18 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3912" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3913" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3914" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3915" 2 29 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3916" 9 41 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"3917" 1 21 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3918" 2 28 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3919" 29 112 29 TRUE TRUE TRUE TRUE 29 0 0 FALSE 61
"3920" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3921" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3922" 4 43 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"3923" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3924" 18 85 18 TRUE TRUE TRUE TRUE 18 0 0 FALSE 61
"3925" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3926" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3927" 148 285 148 TRUE TRUE TRUE TRUE 148 0 0 FALSE 61
"3928" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3929" 6 42 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"3930" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3931" 36 110 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"3932" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3933" 2 30 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3934" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3935" 3 42 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"3936" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3937" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3938" 4 27 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"3939" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3940" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3941" 4 38 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"3942" 3 53 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"3943" 3 43 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"3944" 14 79 13 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"3945" 21 99 21 TRUE TRUE TRUE TRUE 21 0 0 FALSE 61
"3946" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3947" 1 32 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3948" 2 14 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3949" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3950" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3951" 2 32 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3952" 17 67 17 TRUE TRUE TRUE TRUE 17 0 0 FALSE 61
"3953" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3954" 8 58 7 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"3955" 9 68 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"3956" 10 53 5 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"3957" 10 63 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"3958" 17 76 17 TRUE TRUE TRUE TRUE 17 0 0 FALSE 61
"3959" 25 104 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"3960" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3961" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3962" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3963" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3964" 3 45 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"3965" 165 325 165 TRUE TRUE TRUE TRUE 165 0 0 FALSE 61
"3966" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3967" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3968" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3969" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3970" 99 207 99 TRUE TRUE TRUE TRUE 99 0 0 FALSE 61
"3971" 15 75 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"3972" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3973" 15 71 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"3974" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3975" 1 31 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3976" 7 59 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"3977" 13 73 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"3978" 5 51 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"3979" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3980" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3981" 10 64 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"3982" 45 139 45 TRUE TRUE TRUE TRUE 45 0 0 FALSE 61
"3983" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3984" 3 20 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"3985" 8 41 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"3986" 5 34 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"3987" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3988" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3989" 10 59 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"3990" 12 48 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"3991" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3992" 1 28 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"3993" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"3994" 590 824 590 TRUE TRUE TRUE TRUE 590 0 0 FALSE 61
"3995" 4 32 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"3996" 2 38 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"3997" 63 163 63 TRUE TRUE TRUE TRUE 63 0 0 FALSE 61
"3998" 4 41 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"3999" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4000" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4001" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4002" 28 106 28 TRUE TRUE TRUE TRUE 28 0 0 FALSE 61
"4003" 4 22 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4004" 13 57 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"4005" 11 56 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"4006" 2 27 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4007" 6 42 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4008" 80 195 80 TRUE TRUE TRUE TRUE 80 0 0 FALSE 61
"4009" 7 49 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"4010" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4011" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4012" 8 42 7 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"4013" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4014" 1 27 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4015" 14 71 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4016" 7 39 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"4017" 4 30 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4018" 8 48 7 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"4019" 3 25 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4020" 3 19 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4021" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4022" 1029 1296 1029 TRUE TRUE TRUE TRUE 1029 0 0 FALSE 61
"4023" 9 49 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"4024" 0 29 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4025" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4026" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4027" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4028" 2 21 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4029" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4030" 10 70 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"4031" 111 225 111 TRUE TRUE TRUE TRUE 111 0 0 FALSE 61
"4032" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4033" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4034" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4035" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4036" 3 54 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4037" 15 71 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"4038" 18 66 18 TRUE TRUE TRUE TRUE 18 0 0 FALSE 61
"4039" 3 45 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4040" 58 159 58 TRUE TRUE TRUE TRUE 58 0 0 FALSE 61
"4041" 223 385 223 TRUE TRUE TRUE TRUE 223 0 0 FALSE 61
"4042" 0 24 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4043" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4044" 306 465 306 TRUE TRUE TRUE TRUE 306 0 0 FALSE 61
"4045" 82 214 82 TRUE TRUE TRUE TRUE 82 0 0 FALSE 61
"4046" 35 132 35 TRUE TRUE TRUE TRUE 35 0 0 FALSE 61
"4047" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4048" 0 37 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4049" 82 198 81 TRUE TRUE TRUE TRUE 82 0 0 FALSE 61
"4050" 3 26 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4051" 5 38 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4052" 1 46 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4053" 4 39 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4054" 11 63 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"4055" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4056" 4 48 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4057" 457 650 457 TRUE TRUE TRUE TRUE 457 0 0 FALSE 61
"4058" 1 27 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4059" 2 31 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4060" 15 70 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"4061" 5 36 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4062" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4063" 13 68 12 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"4064" 37 121 37 TRUE TRUE TRUE TRUE 37 0 0 FALSE 61
"4065" 81 169 81 TRUE TRUE TRUE TRUE 81 0 0 FALSE 61
"4066" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4067" 1 15 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4068" 2 18 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4069" 2 23 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4070" 314 494 314 TRUE TRUE TRUE TRUE 314 0 0 FALSE 61
"4071" 1 32 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4072" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4073" 4 33 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4074" 1 29 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4075" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4076" 4 39 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4077" 9 47 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"4078" 22 81 22 TRUE TRUE TRUE TRUE 22 0 0 FALSE 61
"4079" 10 60 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"4080" 1 27 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4081" 46 155 46 TRUE TRUE TRUE TRUE 46 0 0 FALSE 61
"4082" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4083" 2 18 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4084" 12 68 10 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"4085" 4 36 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4086" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4087" 54 160 54 TRUE TRUE TRUE TRUE 54 0 0 FALSE 61
"4088" 72 188 72 TRUE TRUE TRUE TRUE 72 0 0 FALSE 61
"4089" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4090" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4091" 6 41 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4092" 6 33 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4093" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4094" 12 73 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"4095" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4096" 2 22 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4097" 3 20 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4098" 11 61 10 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"4099" 1 29 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4100" 1 34 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4101" 6 42 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4102" 18 106 18 TRUE TRUE TRUE TRUE 18 0 0 FALSE 61
"4103" 14 75 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4104" 16 83 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"4105" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4106" 4 30 2 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4107" 24 90 23 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"4108" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4109" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4110" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4111" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4112" 11 43 10 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"4113" 7 37 6 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"4114" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4115" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4116" 13 52 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"4117" 5 70 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4118" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4119" 5 41 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4120" 1677 1963 1677 TRUE TRUE TRUE TRUE 1677 0 0 FALSE 61
"4121" 5 53 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4122" 4 27 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4123" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4124" 1 4 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4125" 33 100 33 TRUE TRUE TRUE TRUE 33 0 0 FALSE 61
"4126" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4127" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4128" 43 142 43 TRUE TRUE TRUE TRUE 43 0 0 FALSE 61
"4129" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4130" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4131" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4132" 15 81 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"4133" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4134" 2 25 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4135" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4136" 13 74 12 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"4137" 256 430 256 TRUE TRUE TRUE TRUE 256 0 0 FALSE 61
"4138" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4139" 14 75 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4140" 0 35 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4141" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4142" 13 72 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"4143" 30 117 30 TRUE TRUE TRUE TRUE 30 0 0 FALSE 61
"4144" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4145" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4146" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4147" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4148" 47 145 47 TRUE TRUE TRUE TRUE 47 0 0 FALSE 61
"4149" 2 26 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4150" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4151" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4152" 15 77 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"4153" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4154" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4155" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4156" 4 31 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4157" 45 126 45 TRUE TRUE TRUE TRUE 45 0 0 FALSE 61
"4158" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4159" 3 39 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4160" 2 22 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4161" 20 75 20 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"4162" 25 87 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"4163" 6 33 5 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4164" 178 325 178 TRUE TRUE TRUE TRUE 178 0 0 FALSE 61
"4165" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4166" 3 27 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4167" 17 89 17 TRUE TRUE TRUE TRUE 17 0 0 FALSE 61
"4168" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4169" 21 95 21 TRUE TRUE TRUE TRUE 21 0 0 FALSE 61
"4170" 14 75 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4171" 23 94 23 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"4172" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4173" 71 180 70 TRUE TRUE TRUE TRUE 71 0 0 FALSE 61
"4174" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4175" 3 43 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"4176" 0 23 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4177" 70 196 70 TRUE TRUE TRUE TRUE 70 0 0 FALSE 61
"4178" 11 53 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"4179" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4180" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4181" 75 185 75 TRUE TRUE TRUE TRUE 75 0 0 FALSE 61
"4182" 102 235 102 TRUE TRUE TRUE TRUE 102 0 0 FALSE 61
"4183" 5 43 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4184" 35 104 35 TRUE TRUE TRUE TRUE 35 0 0 FALSE 61
"4185" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4186" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4187" 16 82 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"4188" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4189" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4190" 15 58 14 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"4191" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4192" 23 91 23 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"4193" 10 50 9 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"4194" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4195" 6 48 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4196" 14 56 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4197" 2 18 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4198" 0 28 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4199" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4200" 2 26 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4201" 5 47 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4202" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4203" 69 183 69 TRUE TRUE TRUE TRUE 69 0 0 FALSE 61
"4204" 2136 2439 2136 TRUE TRUE TRUE TRUE 2136 0 0 FALSE 61
"4205" 7 55 5 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"4206" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4207" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4208" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4209" 339 509 338 TRUE TRUE TRUE TRUE 339 0 0 FALSE 61
"4210" 1 24 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4211" 33 130 32 TRUE TRUE TRUE TRUE 33 0 0 FALSE 61
"4212" 4 44 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4213" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4214" 10 51 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"4215" 88 212 88 TRUE TRUE TRUE TRUE 88 0 0 FALSE 61
"4216" 5 42 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"4217" 226 380 226 TRUE TRUE TRUE TRUE 226 0 0 FALSE 61
"4218" 16 93 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"4219" 2 27 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4220" 6 34 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"4221" 50 126 50 TRUE TRUE TRUE TRUE 50 0 0 FALSE 61
"4222" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4223" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4224" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4225" 26 92 26 TRUE TRUE TRUE TRUE 26 0 0 FALSE 61
"4226" 16 75 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"4227" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4228" 1 39 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4229" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4230" 2 21 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"4231" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4232" 1 26 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4233" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"4234" 7 47 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"4235" 14 76 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4236" 14 69 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"4237" 4 27 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"4238" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"4239" 61 160 61 TRUE TRUE TRUE TRUE 61 0 0 FALSE 61
